TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum $,TLMaxSum $,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,1,0,0,3,0,1,435,16,0,0,2,9,19643,51957,23,FALSE,0,2,2,38,42,0,0,0,35,1,0,22
0,0,0,0,0,3.108108,0,38,38,0,0,0,1,20151.1,31205.9,1,FALSE,0,3.121682,4.077904,64.82224,100,0,0,0,100,0,0,0
0,3,2,1,4,1,12,92,9,0,1,4,3,23396,30828,10,TRUE,0,1,2,76,43,0,0,2,21,2,0,133
0,0,0,0,4,0,2,107,1,1,4,10,16,18496,29318,25,TRUE,1,7,8,63,78,0,1,5,59,1,1,63
0,0,0,0,0,9,1,52,2,2,3,8,11,47646,99949,12,FALSE,0,1,5,48,79,0,0,0,79,0,0,73
0,2,1,0,3,1,5,193,10,0,1,1,4,13087,20297,3,TRUE,3,1,2,64,43,2,3,4,57,4,4,25
0,0,0,0,1,1,0,253,2,1,5,9,21,32661,61676,34,FALSE,0,6,8,53,62,0,0,0,54,0,0,43
0,0,0,0,0,10,0,91,10,0,2,3,8,16468,30101,21,FALSE,0,3,4,55,55,1,0,0,36,0,0,38
0,0,0,0,0,3.108108,0,272,39,0,0,0,13,54032,101210,18,FALSE,0,4,5,53,74,0,0,0,68,0,0,0
0,1,1,0,4,1,3,127,7,0,4,5,9,33006,44651,13,FALSE,0,5,7,74,77,0,0,0,69,1,0,56
0,0,0,0,2,2,3,269,10,0,3,5,11,19171,27920,18,FALSE,0,5,7,69,68,0,0,1,58,0,0,45
0,3,1,1,1,3,4,130,6,0,1,1,3,1193,7325,4,TRUE,0,1,1,16,19,0,0,13,19,0,0,33
0,7,0,0,1,2,0,71,41,0,0,0,2,2356,3049,4,FALSE,0,1,2,77,80,0,0,1,40,2,0,0
0,2,2,0,3,1,5,284,3,1,3,4,11,11976,14905,16,FALSE,0,4,5,80,61,3,0,0,61,0,0,36
0,0,0,1,0,8,6,110,8,0,1,1,7,7866,9223,14,TRUE,0,5,5,85,24,3,0,6,41,0,1,14
0,0,0,0,0,21,1,116,2,1,1,2,3,2673,4592,9,TRUE,2,1,2,58,31,0,2,4,23,2,2,67
0,1,0,1,2,4,4,102,2,1,5,8,6,14749,15034,15,TRUE,0,5,5,98,50,0,0,4,27,0,0,133
0,0,0,0,0,10,3,148,3,1,2,2,16,24041,53029,28,FALSE,0,2,4,45,62,0,0,0,55,0,0,13
0,1,1,0,1,1,6,19,8,0,1,4,1,4309,4500,4,FALSE,0,1,1,96,100,0,0,0,25,0,0,400
0,2,1,0,3,1,6,88,16,0,0,2,3,20469,25979,4,TRUE,1,2,3,79,57,0,1,3,43,2,1,67
0,2,2,1,0,15,1,224,7,0,1,2,3,146,150,10,TRUE,1,1,1,97,31,0,1,3,23,3,1,67
0,0,0,0,1,1,3,60,8,0,2,4,1,20151.1,31205.9,6,FALSE,0,3.121682,4.077904,64.82224,71,0,0,0,14,0,0,400
0,0,0,0,2,4,6,189,4,0,4,10,23,80532,104020,39,TRUE,1,8,10,77,49,3,1,3,47,1,1,43
0,0,0,0,1,4,3,203,4,0,2,8,10,34847,45570,22,FALSE,0,3,4,76,60,0,0,0,40,0,0,80
0,0,0,0,3,0,2,297,2,1,4,12,23,88223,119843,25,FALSE,0,13,15,74,52,3,0,2,70,0,0,52
0,0,0,0,1,0,0,187,19,0,0,1,8,20650,26632,13,FALSE,0,5,5,78,67,0,0,5,53,0,0,13
0,0,0,0,1,3,2,89,11,0,1,4,15,23944,59982,17,FALSE,0,4,5,40,94,0,0,0,88,0,0,27
0,0,0,0,1,1,2,117,10,0,1,2,4,15214,19077,13,FALSE,0,1,2,80,54,0,0,0,31,0,0,50
0,1,1,0,6,1,8,25,11,0,1,8,8,5789,7164,10,FALSE,0,5,5,81,82,0,1,1,73,2,1,100
0,1,0,0,4,0,7,158,2,2,6,10,11,20544,28567,23,TRUE,1,5,7,72,50,0,1,6,39,1,1,91
0,1,0,0,2,0,5,145,4,0,2,3,8,3610,12300,10,FALSE,0,1,2,29,67,0,0,1,67,0,0,38
0,1,1,1,4,1,0,128,2,1,6,8,10,16083,34341,9,TRUE,0,5,6,47,75,0,0,2,83,0,0,80
0,0,0,0,0,3.108108,0,251,13,0,0,3,18,50280,101994,24,FALSE,0,3,6,49,84,0,0,0,72,0,0,17
0,0,0,0,1,0,4,233,10,0,2,6,20,44251,64901,29,FALSE,0,8,10,68,70,0,0,0,67,0,0,30
0,0,0,0,6,1,10,185,3,2,3,5,12,26746,43440,19,TRUE,0,4,8,62,54,1,0,1,50,0,0,42
0,0,0,0,1,3,4,136,3,1,2,4,4,15816,22340,10,FALSE,0,2,3,71,73,0,0,0,36,0,0,100
0,1,1,0,16,0,34,32,2,1,7,7,7,19833,22594,8,FALSE,0,3,3,88,78,0,0,0,78,1,0,100
0,1,0,1,2,1,0,219,7,0,1,1,3,1580,2318,6,TRUE,0,1,2,68,56,0,0,4,33,0,0,33
0,3,0,0,0,13,3,199,9,0,1,3,5,17989,25228,9,TRUE,1,1,3,71,50,1,1,2,50,1,1,60
0,0,0,0,4,2,9,177,3,1,6,6,22,20463,111167,36,FALSE,0,2,2,18,68,2,0,1,54,0,1,27
0,1,0,0,1,1,1,300,20,0,0,1,4,6070,10855,6,FALSE,0,0,2,56,50,0,0,0,50,0,0,25
0,1,0,1,1,0,0,156,19,0,0,1,2,0,295,1,FALSE,0,3.121682,4.077904,0,0,2,0,1,100,0,1,50
0,0,0,0,4,2,1,212,2,1,2,2,4,4199,5532,10,TRUE,2,1,1,76,12,3,3,6,24,3,6,50
0,0,0,0,0,7,1,218,7,0,1,1,3,18038,22110,5,FALSE,0,1,2,82,60,0,0,3,60,0,0,33
0,2,1,1,4,0,3,165,58,0,0,0,0,0,0,4,TRUE,2,0,0,0,8,0,2,11,0,2,2,0
0,0,0,0,3,1,6,47,5,0,4,5,4,25298,28724,10,FALSE,0,3,3,88,82,0,0,0,36,0,0,125
0,0,0,0,1,0,0,225,5,0,3,5,6,7284,10970,20,FALSE,0,1,1,66,50,1,0,0,30,0,0,83
0,0,0,0,2,1,1,119,9,0,1,1,2,821,1919,4,TRUE,1,1,1,43,0,2,2,3,33,2,3,50
0,0,0,0,4,1,2,199,7,0,2,3,6,12993,15085,14,FALSE,0,2,3,86,50,0,0,2,43,0,0,50
0,0,0,0,2,2,2,79,1,1,12,14,15,2773,36714,16,FALSE,0,1,2,8,78,0,0,0,83,0,0,93
0,4,0,1,3,5,4,220,5,0,3,3,15,67493,85404,25,TRUE,4,5,5,79,31,2,4,18,36,4,5,20
0,3,2,0,13,1,12,119,2,2,5,7,8,51163,58740,8,FALSE,0,5,5,87,60,0,0,0,80,1,0,88
0,0,0,0,3,0,4,403,10,0,1,2,2,8998,9193,9,FALSE,0,1,1,98,50,0,0,4,20,0,0,100
0,0,0,0,10,1,8,175,2,1,5,11,17,50610,59302,25,FALSE,0,10,13,85,67,0,0,2,63,0,0,65
0,2,2,0,8,1,15,271,3,1,2,8,7,17345,30093,10,TRUE,0,2,2,58,64,2,0,2,50,2,1,114
0,0,0,0,1,3,2,374,2,2,6,11,15,33332,63224,28,FALSE,0,4,5,53,59,0,0,0,47,0,0,73
0,1,1,0,0,23,0,103,19,0,0,3,1,0,0,5,TRUE,0,0,0,0,22,0,0,5,11,1,0,300
0,6,1,1,1,0,2,82,7,0,3,4,3,12347,14575,4,TRUE,1,2,2,85,50,0,1,3,38,1,1,133
0,4,3,0,2,1,1,123,53,0,0,0,0,20151.1,31205.9,3,TRUE,0,3.121682,4.077904,64.82224,0,0,0,3,0,3,0,0
0,2,2,0,1,1,1,232,16,0,0,1,10,7820,12745,18,TRUE,3,4,5,61,24,3,10,16,48,12,13,10
0,3,2,1,6,1,4,248,29,0,0,0,2,11922,21313,3,TRUE,0,0,1,56,33,2,0,3,33,0,1,0
0,0,0,0,0,3.108108,0,99,24,0,0,1,4,7124,12598,5,FALSE,0,3,3,57,100,0,0,0,80,0,0,25
0,1,0,0,2,1,2,144,10,0,1,1,3,0,0,4,FALSE,0,3.121682,4.077904,0,33,0,2,2,50,2,2,33
0,0,0,0,7,1,4,156,3,1,1,2,11,49728,70845,18,FALSE,0,7,7,70,50,0,0,0,50,0,0,18
0,0,0,0,5,0,2,79,9,0,2,5,7,7096,16295,10,FALSE,0,2,2,44,73,0,0,0,64,0,0,71
0,0,0,0,2,2,1,309,11,0,1,1,11,12200,43032,19,FALSE,0,0,2,28,64,0,0,0,50,0,0,9
0,0,0,0,5,2,8,200,12,0,1,2,12,42529,69344,23,FALSE,0,5,5,61,58,0,0,0,50,0,0,17
0,0,0,0,1,3,1,342,2,1,1,1,2,95,322,1,FALSE,0,0,0,30,0,2,0,1,100,0,1,50
0,0,0,0,0,3.108108,0,173,2,1,2,3,10,3734,46021,22,FALSE,0,0,0,8,48,0,0,0,40,0,0,30
0,1,1,0,7,0,18,125,3,2,4,10,7,26784,31542,10,TRUE,2,3,3,85,29,3,2,5,41,3,4,143
0,0,0,0,0,7,0,162,5,0,5,9,14,11401,19959,17,FALSE,0,5,7,57,83,0,0,0,78,0,0,64
0,1,0,0,7,2,7,198,1,1,1,1,3,10258,10258,11,FALSE,0,2,2,100,0,1,0,0,25,0,0,33
0,1,0,1,7,2,6,91,4,0,3,4,5,45257,45899,5,TRUE,1,3,3,99,50,0,1,2,63,1,1,80
0,1,0,0,3,1,6,330,4,0,2,3,8,3593,6215,14,TRUE,2,1,3,58,53,1,2,6,47,2,2,38
0,5,0,1,2,1,3,207,15,0,0,1,1,798,2053,2,TRUE,0,0,0,39,6,0,1,15,6,5,1,100
0,5,4,0,1,6,0,302,18,0,0,2,5,856,12887,7,TRUE,1,1,1,7,88,0,1,1,63,3,1,40
0,2,1,0,2,1,2,182,7,0,1,1,5,20656,24627,4,TRUE,2,3,4,84,43,0,2,4,71,3,2,20
0,0,0,0,2,0,2,170,10,0,1,2,4,910,7409,7,TRUE,1,2,2,12,40,2,1,6,40,1,2,50
0,1,0,1,4,1,11,233,1,3,4,7,8,5904,9910,13,TRUE,0,4,4,60,43,0,0,5,38,0,0,88
0,2,0,1,4,0,14,248,4,0,4,5,7,61378,79392,10,FALSE,0,2,4,77,67,0,0,1,58,0,0,71
0,0,0,0,0,3.108108,0,258,90,0,0,0,2,2280,2209,4,TRUE,2,2,2,103,44,0,2,7,22,2,2,0
0,2,1,0,5,0,4,128,12,0,1,1,1,1008,3024,3,FALSE,0,0,0,33,67,0,0,0,33,1,0,100
0,1,1,0,5,1,2,131,4,0,5,5,9,22261,26927,14,FALSE,0,6,7,83,53,1,0,1,60,0,0,56
0,2,1,0,2,0,1,73,13,0,0,1,6,21273,29325,8,TRUE,1,2,3,73,80,0,1,4,60,1,1,17
0,1,0,0,0,15,0,126,65,0,0,0,1,2232,5400,5,FALSE,0,0,0,41,40,0,0,0,20,0,0,0
0,0,0,0,0,3.108108,0,73,17,0,0,1,5,8209,26817,7,FALSE,0,1,1,31,75,0,0,0,63,0,0,20
0,2,1,0,0,3.108108,0,379,9,0,1,1,1,0,0,2,TRUE,1,0,0,0,50,0,1,2,25,2,1,100
0,2,1,0,1,2,4,441,7,0,2,5,13,25780,28173,27,TRUE,6,9,10,92,32,1,7,21,32,8,7,38
0,3,3,0,3,0,4,161,12,0,1,1,1,10944,11953,4,TRUE,0,1,1,92,17,0,0,2,17,1,0,100
0,1,1,0,2,0,6,253,10,0,2,6,9,29859,40861,26,TRUE,1,2,4,73,54,1,1,2,32,2,1,67
0,0,0,0,0,7,0,550,1,2,4,7,24,35526,58532,24,TRUE,4,8,12,61,59,1,4,4,75,4,4,29
0,2,0,1,0,9,2,171,14,0,0,1,4,18399,25101,6,TRUE,0,1,2,73,31,0,0,6,31,0,0,25
0,1,1,0,5,1,2,178,24,0,0,1,5,368,3500,12,TRUE,0,0,0,11,21,3,1,7,36,2,1,20
0,6,4,0,1,0,2,131,41,0,0,0,2,639,10773,12,FALSE,0,0,0,6,7,0,2,5,14,6,2,0
0,0,0,0,3,3,8,147,3,1,3,7,16,26952,45988,23,FALSE,0,5,6,59,52,3,0,0,59,0,0,44
0,3,3,0,0,10,0,94,20,0,0,1,5,1156,3417,5,FALSE,0,1,1,34,60,1,0,1,100,2,0,20
0,0,0,0,13,1,1,328,7,0,1,4,15,46941,70537,25,TRUE,0,1,1,67,59,2,0,8,47,0,1,27
0,0,0,0,1,1,2,257,7,0,1,1,8,25408,28121,12,FALSE,0,5,5,90,50,3,0,2,67,0,0,13
0,2,0,0,4,0,3,91,22,0,0,1,5,9257,14580,9,TRUE,1,2,2,63,8,3,4,8,42,6,6,20
0,1,0,0,0,22,0,178,37,0,0,0,7,12088,26966,15,TRUE,0,2,3,45,59,0,0,2,41,0,0,0
0,0,0,0,3,1,3,232,18,0,0,2,7,5268,10769,8,TRUE,2,2,4,49,64,0,2,2,64,2,2,29
0,0,0,0,2,1,2,395,22,0,0,1,4,2713,2526,12,TRUE,1,3,3,107,7,3,1,6,27,1,1,25
0,1,1,0,10,0,13,316,3,2,8,16,12,79921,87700,24,TRUE,0,9,9,91,65,2,0,2,39,0,1,133
0,0,0,0,2,1,6,129,1,1,3,11,16,27652,44087,21,FALSE,0,5,5,63,78,0,0,0,70,0,0,69
0,8,1,0,4,0,2,197,21,0,0,1,5,4388,4617,13,TRUE,0,2,2,95,33,0,1,8,28,4,1,20
0,1,0,1,2,1,3,152,7,0,4,4,3,37881,41722,12,TRUE,0,3,3,91,43,0,0,2,21,1,0,133
0,2,0,1,2,0,1,149,13,0,0,1,5,5581,20769,9,TRUE,1,0,0,27,46,0,1,2,38,1,1,20
0,1,1,0,2,3,1,228,33,0,0,0,15,20848,22657,19,TRUE,3,11,11,92,59,0,3,3,68,4,3,0
0,2,2,1,8,1,9,121,12,0,1,5,10,24715,28712,8,TRUE,8,8,8,86,23,0,11,11,45,12,11,50
0,0,0,0,10,1,1,25,5,0,1,1,3,0,600,3,FALSE,0,3.121682,4.077904,0,100,0,0,0,100,0,0,33
0,0,0,0,0,3.108108,0,303,7,0,1,1,2,2632,3186,10,TRUE,0,1,1,83,27,0,0,2,18,0,0,50
0,0,0,0,1,2,1,357,12,0,2,3,9,42724,66400,13,FALSE,0,3,5,64,64,2,0,3,64,0,1,33
0,7,4,1,6,1,3,146,28,0,0,0,2,2886,2570,8,TRUE,1,1,1,112,0,0,1,10,11,4,1,0
0,1,1,0,0,12,1,199,59,0,0,0,6,10540,11088,5,TRUE,2,4,4,95,30,3,3,5,60,3,5,0
0,0,0,0,3,0,1,70,5,0,1,4,4,25739,31575,6,FALSE,0,1,4,82,100,0,0,1,67,0,0,100
0,0,0,0,1,1,2,132,3,1,1,6,16,20169,42152,30,FALSE,0,3,5,48,66,0,0,0,50,0,0,38
0,3,0,0,6,1,11,49,4,0,5,8,11,36019,55910,12,FALSE,0,4,6,64,92,0,0,0,85,0,0,73
0,0,0,0,0,13,0,244,17,0,0,3,18,50599,55466,22,FALSE,0,11,12,91,73,3,0,1,82,0,1,17
0,2,2,0,1,1,5,266,16,0,0,1,3,3850,6072,5,FALSE,0,1,1,63,14,3,0,3,43,0,2,33
0,2,0,1,3,1,8,326,17,0,0,1,2,25061,25369,8,TRUE,0,2,2,99,12,2,0,5,12,0,1,50
0,0,0,0,3,1,1,131,3,2,4,5,5,0,4933,11,FALSE,0,3.121682,4.077904,0,44,0,0,0,31,0,0,100
0,1,1,0,5,0,5,153,1,1,2,5,7,23196,28024,9,FALSE,0,3,5,83,70,0,0,0,70,1,0,71
0,0,0,0,3,0,2,26,4,0,2,2,3,521,2100,2,FALSE,0,0,1,25,33,0,0,0,100,0,0,67
0,1,0,0,1,5,0,282,4,0,3,5,10,18053,31036,25,TRUE,0,2,3,58,42,3,0,4,32,0,2,50
0,0,0,0,2,1,22,147,9,0,2,4,13,29121,37690,32,TRUE,1,6,6,77,56,0,1,2,36,1,1,31
0,4,3,0,1,1,1,100,11,0,2,2,4,14775,17191,5,TRUE,0,2,3,86,50,2,0,2,67,2,1,50
0,2,0,1,9,0,8,139,4,0,3,4,5,2267,2987,10,FALSE,0,3,4,76,50,0,1,2,42,1,1,80
0,2,2,0,2,2,3,276,3,1,2,6,3,13672,16346,11,TRUE,0,2,2,84,43,0,0,1,21,1,0,200
0,0,0,0,12,1,8,393,1,7,9,9,14,71150,75039,14,FALSE,0,9,11,95,52,0,0,0,67,0,0,64
0,0,0,0,0,8,0,157,12,0,2,4,13,13733,19164,21,TRUE,1,5,7,72,33,3,2,4,54,2,3,31
0,0,0,0,4,0,4,243,19,0,0,1,12,18923,35434,19,TRUE,1,2,4,53,33,3,1,3,57,1,2,8
0,0,0,0,0,3.108108,0,363,71,0,0,0,2,2814,4243,6,FALSE,0,0,1,66,50,0,0,0,33,0,0,0
0,3,3,0,8,0,3,121,14,0,0,1,3,102,1869,2,TRUE,1,0,0,5,67,0,1,1,100,3,1,33
0,0,0,0,1,4,5,109,4,0,5,9,10,53157,62340,22,FALSE,0,6,7,85,63,0,0,0,42,0,0,90
0,0,0,0,1,2,0,275,10,0,3,4,22,105435,180967,39,FALSE,0,8,8,58,69,0,0,1,56,0,0,18
0,2,1,1,4,1,8,156,3,1,4,6,8,24507,34618,15,TRUE,4,5,7,71,31,0,4,12,28,5,4,75
0,0,0,0,1,4,1,59,12,0,1,5,7,9168,10466,8,FALSE,0,5,5,88,73,0,0,0,64,0,0,71
0,0,0,0,2,5,2,83,5,0,4,11,16,22780,37414,19,FALSE,0,4,6,61,89,0,0,0,84,0,0,69
0,0,0,0,0,3.108108,0,187,17,0,0,2,8,24992,29437,18,FALSE,0,4,5,85,50,0,0,0,40,0,0,25
0,0,0,0,1,1,0,102,12,0,1,1,3,4200,16000,12,FALSE,0,0,0,26,33,0,0,0,20,0,0,33
0,0,0,0,5,1,2,132,44,0,0,0,6,8838,9175,18,TRUE,2,2,2,96,30,2,4,5,26,4,5,0
0,0,0,0,2,1,5,313,37,0,0,0,1,2369,2800,4,TRUE,0,1,1,85,0,2,0,3,14,0,1,0
0,0,0,0,2,2,3,141,13,0,0,4,15,16438,82586,33,FALSE,0,2,2,20,59,0,0,0,44,0,0,27
0,0,0,0,0,3.108108,0,92,14,0,0,2,7,9867,12986,12,FALSE,0,3,5,76,42,1,0,0,58,0,0,29
0,1,1,0,6,0,4,91,3,1,7,9,10,14781,15754,7,TRUE,1,4,4,94,47,2,1,2,67,1,2,90
0,8,6,1,1,6,2,211,6,0,1,2,9,9633,20134,11,TRUE,5,2,2,48,27,0,5,10,41,11,5,22
0,1,1,0,2,1,1,105,15,0,0,1,8,3538,7755,11,TRUE,3,1,2,46,25,3,3,6,50,4,3,13
0,2,2,0,1,1,1,138,28,0,0,0,6,1892,5582,18,TRUE,1,2,2,34,5,3,4,7,30,6,6,0
0,0,0,0,3,1,3,75,7,0,2,2,5,22622,28430,10,TRUE,0,2,2,80,33,0,1,5,33,1,1,40
0,1,1,0,2,0,1,303,11,0,1,2,2,21683,34777,10,FALSE,0,1,2,62,50,0,1,1,20,1,1,100
0,1,1,0,10,1,11,84,2,1,9,18,18,35124,63696,24,FALSE,0,4,6,55,71,0,0,0,64,1,0,100
0,0,0,0,2,1,0,360,4,0,1,2,24,115385,156562,28,FALSE,0,14,19,74,93,0,0,0,86,0,0,8
0,4,3,0,1,6,2,131,2,1,1,1,4,8148,12945,7,TRUE,0,0,1,63,25,0,0,4,33,2,0,25
0,2,2,0,0,11,0,161,9,0,1,1,4,9825,17747,1,TRUE,2,2,2,55,0,2,3,6,67,5,4,25
0,1,0,0,1,0,1,252,12,0,1,1,6,23733,55606,8,FALSE,0,1,1,43,78,0,0,0,67,0,0,17
0,2,2,0,5,2,8,27,2,2,2,6,8,35263,44764,6,FALSE,0,5,7,79,50,1,0,0,100,2,0,75
0,2,0,0,5,0,0,265,7,0,1,2,13,35572,61036,21,FALSE,0,3,7,58,57,1,0,0,57,0,0,15
0,2,2,0,6,1,22,121,2,3,5,11,11,34295,40972,30,FALSE,0,7,8,84,39,3,0,2,29,2,2,100
0,0,0,0,2,2,1,79,9,0,3,9,17,26027,65578,17,FALSE,0,5,6,40,94,0,0,0,94,0,0,53
0,0,0,0,3,2,4,230,4,0,4,16,27,34177,72716,32,FALSE,0,5,8,47,82,0,0,2,79,0,0,59
0,0,0,0,6,3,2,221,2,1,4,6,18,58865,69397,23,FALSE,0,7,10,85,79,0,0,0,75,0,0,33
0,1,1,0,13,1,7,119,6,0,3,4,8,20064,22197,11,TRUE,0,4,5,90,46,1,0,1,62,1,0,50
0,0,0,0,3,0,4,301,3,1,2,3,12,11768,32163,27,FALSE,0,3,3,37,59,2,0,1,41,0,1,25
0,2,0,1,2,0,3,113,12,0,1,4,6,24241,35627,10,TRUE,0,2,4,68,44,0,0,7,38,0,0,67
0,1,0,1,0,9,1,53,9,0,1,3,4,10981,11519,5,FALSE,0,3,3,95,80,0,0,0,80,0,0,75
0,6,2,1,2,0,3,111,7,0,1,2,2,29423,32880,4,TRUE,0,1,2,89,60,0,0,1,40,2,0,100
0,0,0,0,0,11,1,86,2,1,3,5,16,36725,47509,16,FALSE,0,9,11,77,94,0,0,0,94,0,0,31
0,2,0,0,1,1,1,189,20,0,0,1,1,4789,9061,4,FALSE,0,0,1,53,33,2,0,3,17,0,1,100
0,0,0,0,0,12,1,137,9,0,3,7,8,37108,45310,15,FALSE,0,6,7,82,69,0,0,0,50,0,0,88
0,1,1,0,0,12,0,79,29,0,0,0,7,26914,36852,11,FALSE,0,4,5,73,83,0,1,1,58,1,1,0
0,8,0,0,2,1,3,309,131,0,0,0,3,542,800,2,TRUE,0,1,1,68,20,0,2,4,60,4,2,0
0,0,0,0,0,22,0,123,13,0,0,2,7,3322,9577,14,FALSE,0,2,3,35,50,0,0,0,50,0,0,29
0,4,1,1,3,1,6,150,3,1,1,2,2,2235,2316,7,TRUE,0,1,1,97,27,0,0,2,18,0,0,100
0,2,1,1,4,1,0,170,3,1,2,4,8,41870,51380,16,FALSE,0,5,7,81,41,0,0,0,36,1,0,50
0,8,4,1,3,1,3,267,9,0,1,2,2,902,938,2,TRUE,0,2,2,96,50,0,0,2,50,1,0,100
0,0,0,0,2,1,3,169,8,0,1,1,5,14780,16746,22,TRUE,7,4,4,88,13,3,7,8,17,7,8,20
0,2,2,0,1,1,1,378,24,0,0,1,11,13548,46539,17,FALSE,0,1,1,29,55,0,1,1,55,1,1,9
0,0,0,0,5,1,4,124,3,1,3,7,11,8102,49698,13,FALSE,0,1,2,16,58,0,0,0,58,0,0,64
0,2,2,0,3,0,6,182,9,0,1,3,7,26875,37711,11,TRUE,0,3,4,71,46,1,0,1,54,2,0,43
0,1,0,1,3,2,5,82,11,0,2,3,4,7287,13509,5,FALSE,0,1,1,54,83,0,0,0,67,0,0,75
0,0,0,0,1,1,0,149,2,1,1,2,3,385,3182,3,TRUE,0,1,1,12,20,0,0,2,60,0,0,67
0,4,0,1,1,0,1,313,5,0,1,1,1,10841,11068,5,TRUE,2,1,1,98,20,0,2,9,7,2,2,100
0,0,0,0,1,1,0,129,4,0,3,7,11,24614,39737,15,FALSE,0,5,7,62,67,0,0,1,61,0,0,64
0,1,1,0,4,2,5,46,7,0,2,9,10,26251,34977,14,FALSE,0,4,6,75,88,0,0,0,63,0,0,90
0,0,0,0,0,12,0,164,5,0,3,4,6,29693,40043,15,TRUE,0,2,3,74,58,0,0,1,32,0,0,67
0,0,0,0,2,1,1,108,13,0,0,3,7,19900,44785,6,TRUE,1,2,3,44,60,0,1,4,70,1,1,43
0,0,0,0,4,1,3,147,4,0,3,10,14,17197,65005,22,FALSE,0,1,3,26,78,0,0,1,61,0,0,71
0,0,0,0,1,0,1,65,7,0,1,2,2,0,700,4,TRUE,1,3.121682,4.077904,0,40,0,1,1,40,1,1,100
0,1,1,0,6,1,1,146,3,1,2,3,5,7680,8904,6,FALSE,0,1,2,86,71,0,0,0,71,1,0,60
0,0,0,0,2,1,0,251,15,0,0,5,17,37831,70961,23,TRUE,1,5,7,53,67,2,1,3,63,1,2,29
0,0,0,0,2,0,4,162,4,0,2,6,13,26634,58241,31,FALSE,0,4,6,46,57,1,0,0,37,0,0,46
0,0,0,0,1,6,0,212,80,0,0,0,4,0,10969,7,TRUE,3,3.121682,4.077904,0,17,0,3,6,33,3,3,0
0,0,0,0,1,1,5,312,6,0,4,8,22,67275,142306,27,FALSE,0,4,7,47,89,0,0,0,81,0,0,36
0,2,0,0,1,1,2,207,9,0,2,2,7,1000,5574,8,TRUE,5,2,3,18,25,0,5,9,44,5,5,29
0,0,0,0,1,4,1,221,2,1,4,6,15,35385,61537,19,FALSE,0,4,5,58,82,0,0,0,68,0,0,40
0,2,0,1,2,3,2,126,3,2,3,4,5,14814,19798,10,TRUE,1,3,3,75,21,2,1,9,26,1,2,80
0,7,7,0,2,2,1,73,9,0,3,4,6,4618,16503,7,FALSE,0,2,3,28,75,0,0,0,75,7,0,67
0,16,14,0,5,1,7,117,21,0,0,1,2,4156,5368,6,TRUE,1,1,1,77,31,2,1,8,15,10,2,50
0,0,0,0,1,2,0,266,18,0,0,2,11,15155,29210,21,TRUE,1,3,3,52,75,0,1,6,46,1,1,18
0,0,0,0,2,1,1,37,5,0,2,3,4,2085,7069,4,FALSE,0,0,0,29,75,0,0,0,100,0,0,75
0,5,4,1,6,2,13,177,6,0,2,3,2,196,2249,5,TRUE,2,0,0,9,27,0,2,10,13,5,2,150
0,2,0,1,7,1,10,167,1,1,3,4,4,11900,15734,8,TRUE,0,1,3,76,30,0,3,3,40,3,3,100
0,0,0,0,2,1,4,396,7,0,8,15,22,26958,88574,33,FALSE,0,5,6,30,79,0,0,0,67,0,0,68
0,2,2,0,1,1,1,86,1,1,3,6,11,10766,12600,12,FALSE,0,6,7,85,79,0,0,1,79,1,0,55
0,2,0,1,2,2,2,247,33,0,0,0,6,5361,12337,12,TRUE,13,0,2,43,11,1,14,14,21,16,14,0
0,0,0,0,0,21,0,46,19,0,0,3,3,5156,13442,5,FALSE,0,0,0,38,80,0,0,0,60,0,0,100
0,0,0,0,2,2,3,55,9,0,2,3,4,37909,39967,4,FALSE,0,2,4,95,100,0,0,0,100,0,0,75
0,1,0,1,7,1,9,286,5,0,1,2,9,45588,47029,7,TRUE,3,5,6,97,21,0,3,14,38,3,3,22
0,0,0,0,7,1,7,132,3,1,3,8,14,65538,92248,23,FALSE,0,4,5,71,62,0,0,0,54,0,0,57
0,0,0,0,0,13,3,93,4,0,1,8,18,49539,68362,41,FALSE,0,7,11,72,66,1,0,0,44,0,0,44
0,5,4,0,6,1,9,124,5,0,4,4,4,14258,21251,18,FALSE,0,1,2,67,44,0,0,3,22,3,0,100
0,1,1,0,0,13,2,165,8,0,1,3,4,7541,12195,6,TRUE,1,1,2,62,33,2,1,2,44,2,2,75
0,3,3,0,7,1,3,117,12,0,2,3,7,6351,17956,10,TRUE,4,2,3,35,35,3,5,7,41,7,5,43
0,2,1,0,2,2,1,292,7,0,2,4,6,7291,7719,12,FALSE,0,4,4,94,50,1,0,1,43,1,0,67
0,3,2,0,5,1,5,245,30,0,0,0,5,26791,45605,14,FALSE,0,1,3,59,36,2,2,5,36,5,3,0
0,2,2,0,5,0,5,235,2,1,1,3,5,26,9402,18,TRUE,0,0,0,0,38,0,0,3,24,2,0,60
0,1,1,0,3,1,7,219,10,0,1,2,2,8038,8668,12,TRUE,0,1,1,93,29,0,2,4,14,2,2,100
